Region,Node Name,Uplink,Trunk,OM,SIP,HSI,IPOE,H248,RTP,AG1,AG2,Auth IP,UnAuth IP,HSI AGG,HSI Interface,BNG,BNG Port,HSI VSI,SIP IP,SIP AGG,SIP Interface,SIP VSI
NLZ,TUO_502_GPONA_01,TUBAO_TDCAN_T980C_01_NL706,GigabitEthernet0/3/1,2125,3553,2157,400,-,-,10.175.27.26,10.175.27.58,10.252.232.0/21,10.217.186.0/23,CBNTN1-FMAGG-002-NL1115,100GE2/1/9.2157,CBN_CBN_BNG_002,ET-10/3/0,HSI-50002157,100.66.192.0/18,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3553,SIP-50003553
NLZ,URD_001_GPONA_01,URDANETA2_TDCAN_T980C_R0R6_01_NL806,GigabitEthernet0/3/1,2327,1965,1996,400,-,-,10.175.27.35,10.175.27.1,10.131.88.0/22,10.109.22.0/24,CBNTN1-FMAGG-001-NL1115,100GE3/0/20.1996,CBN_CBN_CGN_004_IPOE,ET-1/0/2,HSI-50001996,100.69.192.0/19,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1965,SIP-50001965
NLZ,URD_002_GPONA_01,SMURDANETA_TDCAN_T950D_NL2970,GigabitEthernet0/3/7,2327,2000,2007,400,-,-,10.175.27.35,10.175.27.73,10.131.116.0/22,10.109.29.0/24,CBNTN1-FMAGG-001-NL1115,100GE2/1/8.2007,CBN_CBN_BNG_002,ET-5/1/0,HSI-50002007,100.70.128.0/19,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2000,SIP-50002000
NLZ,URD_002_VDB_01,SMURDANETA_TDCAN_T950D_NL2970,Eth-Trunk4||GE0/3/2(10G),2442,287,585,400,-,-,10.175.27.35,10.175.27.73,10.239.32.0/24,10.246.64.0/26,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.585,TLC_BNG-002,ET-5/3/0,HSI-585,100.118.180.0/22,NWTLVR-FMAGG-001-NL1910,VE1/0/0.287,SIP-287
NLZ,URD_005_GPONA_01,LABITPROPGSN-NL1529-TRS_DC_MAN-R6R6-L017-01,GigabitEthernet0/1/2,2201,3554,2151,400,-,-,10.175.27.35,10.175.27.58,10.254.152.0/21,10.218.38.0/23,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2151,TLC_BNG-002,ET-5/3/0,HSI-50002151,10.92.0.0/18,NWTLVR-FMAGG-002-NL1910,VE1/0/0.3554,SIP-50003554
NLZ,URD_006_GPONA_01,NANCAWSTPGSN-NL2116-TRS_DC_MAN-R6R6-L017-01,GigabitEthernet0/2/2,2201,3554,2151,400,-,-,10.175.27.35,10.175.27.58,10.254.16.0/21,10.218.4.0/23,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2151,TLC_BNG-002,ET-5/3/0,HSI-50002151,10.92.0.0/18,NWTLVR-FMAGG-002-NL1910,VE1/0/0.3554,SIP-50003554
NLZ,URD_008_GPONA_01,URDANETA4_TDCAN_T980C_01_NL1125,GigabitEthernet0/3/2,2201,3554,2151,400,-,-,10.175.27.35,10.175.27.1,10.216.8.0/21,10.218.130.0/23,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2151,TLC_BNG-002,ET-5/3/0,HSI-50002151,10.92.0.0/18,NWTLVR-FMAGG-002-NL1910,VE1/0/0.3554,SIP-50003554
NLZ,URD_009_GPONA_01,URDANETA5_TDCAN_T950C_01_NL807,GigabitEthernet0/2/2,2201,2023,2184,400,-,-,10.175.27.35,10.175.27.59,10.255.160.0/21,10.218.104.0/23,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2184,TLC_BNG-002,ET-5/3/0,HSI-50002184,"-
100.65.0.0/19","CBNTN1-FMAGG-001-NL1115
NWTLVR-FMAGG-001-NL1910","VE1/0/0.2023
VE1/0/0.2023","SIP-50002023
SIP-50002023"
NLZ,URD_011_GPONA_01,URDANETA8_TDCAN_T980C_01_NL1131,GigabitEthernet0/4/2,2201,2023,2184,400,-,-,10.175.27.35,10.175.27.58,10.255.200.0/21,10.218.114.0/23,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2184,TLC_BNG-002,ET-5/3/0,HSI-50002184,"-
100.65.0.0/19","CBNTN1-FMAGG-001-NL1115
NWTLVR-FMAGG-001-NL1910","VE1/0/0.2023
VE1/0/0.2023","SIP-50002023
SIP-50002023"
NLZ,URD_012_GPONA_01,URDANETSW_TDCAN_T980C_01_NL1124,GigabitEthernet0/4/2,2201,2023,2184,400,-,-,10.175.27.35,-,10.255.176.0/21,10.218.108.0/23,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2184,TLC_BNG-002,ET-5/3/0,HSI-50002184,"-
100.65.0.0/19","CBNTN1-FMAGG-001-NL1115
NWTLVR-FMAGG-001-NL1910","VE1/0/0.2023
VE1/0/0.2023","SIP-50002023
SIP-50002023"
NLZ,URD_013_GPONA_01,PEDROORATANURDANEPGSN_TDCAN_T980C_01_NL4231,GigabitEthernet0/3/2,2969,3554,2151,400,-,-,10.175.27.35,10.175.27.59,10.228.248.0/21,10.229.110.0/23,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2151,TLC_BNG-002,ET-5/3/0,HSI-50002151,10.92.0.0/18,NWTLVR-FMAGG-002-NL1910,VE1/0/0.3554,SIP-50003554
NLZ,URD_702_HYB_01,URD_702_TDCAN_910CB_01_NL1667,Eth-Trunk4||GE0/2/4(10G)|GE0/2/5(10G),-,"726
3554",565,400,2588,2589,10.175.27.35,-,10.241.64.0/21,10.246.136.0/23,CBNTN1-FMAGG-001-NL1115,100GE2/1/8.565,CBN_CBN_BNG_002,ET-5/1/0,HSI-565,"100.118.212.0/22
10.92.0.0/18","NWTLVR-FMAGG-002-NL1910
NWTLVR-FMAGG-002-NL1910","VE1/0/0.726
VE1/0/0.3554","SIP-726
SIP-50003554"
NLZ,VGN_001_GPONA_01,VIGAN(ATN980C)-NL428-TRS_DC_MAN-R3R3_L028-01,GigabitEthernet0/3/1,2327,2010,1993,400,-,-,10.175.27.27,10.175.27.26,10.96.80.0/22,10.100.212.0/24,CBNTN1-FMAGG-001-NL1115,100GE2/1/8.1993,CBN_CBN_BNG_002,ET-5/1/0,HSI-50001993,100.64.32.0/19,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2010,SIP-50002010
NLZ,VGN_001_GPONA_02,VIGAN(ATN980C)-NL428-TRS_DC_MAN-R3R3_L028-01,Eth-Trunk1||GE0/5/0|GE0/5/1,2327,2010,1993,400,-,-,10.175.27.27,10.175.27.26,10.96.84.0/22,10.100.213.0/24,CBNTN1-FMAGG-001-NL1115,100GE2/1/8.1993,CBN_CBN_BNG_002,ET-5/1/0,HSI-50001993,100.64.32.0/19,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2010,SIP-50002010
NLZ,VGN_001_GPONA_03,VIGAN(ATN980C)-NL428-TRS_DC_MAN-R3R3_L028-01,Eth-Trunk2||GE0/6/0(10G)|GE0/6/1(10G),2321,2026,2173,400,-,-,10.175.27.27,10.175.27.26,10.248.64.0/19,10.109.208.0/21,CBNTN1-FMAGG-001-NL1115,100GE2/1/8.2173,CBN_CBN_BNG_002,ET-5/1/0,HSI-50002173,100.65.32.0/19,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2026,SIP-50002026
NLZ,VGN_003_GPONA_01,UNPVIGAN_TDCAN_T950C_01_NL1550,GigabitEthernet0/1/1,2321,2026,2173,400,-,-,10.175.27.28,10.175.27.27,10.99.80.0/22,10.101.148.0/24,CBNTN1-FMAGG-001-NL1115,100GE2/1/8.2173,CBN_CBN_BNG_002,ET-5/1/0,HSI-50002173,100.65.32.0/19,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2026,SIP-50002026
NLZ,VGN_004_GPONA_01,ISIDROISR_TDCAN_T980C_01_NL1965,GigabitEthernet0/4/2,2321,3553,2157,400,-,-,10.175.27.27,10.175.27.26,10.253.192.0/21,10.217.240.0/23,CBNTN1-FMAGG-002-NL1115,100GE2/1/9.2157,CBN_CBN_BNG_002,ET-10/3/0,HSI-50002157,100.66.192.0/18,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3553,SIP-50003553
NLZ,VGN_501_GPONA_01,SALINVIG_TDCAN_T980C_01_NL400,GigabitEthernet0/3/1,-,,,400,-,-,-,-,10.97.40.0/22,10.101.10.0/24,-,-,-,-,-,-,-,-,-
NLZ,VGN_501_GPONA_02,SALINVIG_TDCAN_T980C_01_NL400,GigabitEthernet0/4/1,2123,2026,2173,400,-,-,10.175.27.27,10.175.27.28,10.99.92.0/22,10.101.151.0/24,CBNTN1-FMAGG-001-NL1115,100GE2/1/8.2173,CBN_CBN_BNG_002,ET-5/1/0,HSI-50002173,100.65.32.0/19,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2026,SIP-50002026
NLZ,VGN_502_GPONA_01,UNPVIGAN_TDCAN_T950C_01_NL1550,GigabitEthernet0/2/1,2123,2026,2173,400,-,-,10.175.27.28,10.175.27.27,10.216.208.0/22,10.218.180.0/24,CBNTN1-FMAGG-001-NL1115,100GE2/1/8.2173,CBN_CBN_BNG_002,ET-5/1/0,HSI-50002173,100.65.32.0/19,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2026,SIP-50002026
NLZ,VGN_503_GPONA_01,FATIMAVIGAN_TDCAN_T980C_01_NL2215,GigabitEthernet0/4/2,2125,3553,2157,400,-,-,10.175.27.27,-,10.216.156.0/22,10.218.167.0/24,CBNTN1-FMAGG-002-NL1115,100GE2/1/9.2157,CBN_CBN_BNG_002,ET-10/3/0,HSI-50002157,100.66.192.0/18,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3553,SIP-50003553
NLZ,VGN_504_GPONA_01,BULALAVIGANISR_TDCAN_T980C_01_NL2468,GigabitEthernet0/3/2,2125,3553,2157,400,-,-,10.175.27.27,10.175.27.28,10.232.184.0/22,10.243.94.0/24,CBNTN1-FMAGG-002-NL1115,100GE2/1/9.2157,CBN_CBN_BNG_002,ET-10/3/0,HSI-50002157,100.66.192.0/18,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3553,SIP-50003553
NLZ,VNR_001_GPONA_01,VINTAR-TDCAN_T980C_R2R3_01_NL681,Eth-Trunk1||GE0/4/2(10G)|GE0/4/3(10G),2126,3553,2157,400,-,-,10.175.27.29,10.175.27.18,10.228.0.0/19,10.229.48.0/21,CBNTN1-FMAGG-002-NL1115,100GE2/1/9.2157,CBN_CBN_BNG_002,ET-10/3/0,HSI-50002157,100.66.192.0/18,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3553,SIP-50003553
NLZ,VSS_001_GPONA_01,VILLASIS_TDCAN_T980C_01_NL809,GigabitEthernet0/4/3,2327,1965,1996,400,-,-,10.175.27.35,10.175.27.2,10.128.136.0/22,10.108.226.0/24,CBNTN1-FMAGG-001-NL1115,100GE3/0/20.1996,CBN_CBN_CGN_004_IPOE,ET-1/0/2,HSI-50001996,100.69.192.0/19,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1965,SIP-50001965
NLZ,VSS_002_GPONA_01,BACAGPGSN_TDCAN_T950D_NL2422,GigabitEthernet0/3/7,2201,3554,2151,400,-,-,10.175.27.35,10.175.27.73,10.224.56.0/21,10.229.254.0/23,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2151,TLC_BNG-002,ET-5/3/0,HSI-50002151,10.92.0.0/18,NWTLVR-FMAGG-002-NL1910,VE1/0/0.3554,SIP-50003554
NLZ,VSS_601_HYB_01,VSS-601-NL1347-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),787,"788
1998",789,400,-,-,10.175.27.35,10.81.22.34,10.105.12.0/22,10.108.67.0/24,CBNTN1-FMAGG-001-NL1115,100GE2/1/8.789,CBN_CBN_BNG_002,ET-5/1/0,HSI-789,"100.107.112.0/21
100.70.96.0/19","NWTLVR-FMAGG-002-NL1910
NWTLVR-FMAGG-002-NL1910","VE1/0/0.788
VE1/0/0.1998","SIP-788
SIP-50001998"
NLZ,VTA_001_GPONA_01,LALAPACTAR_TDCAN_T950C_01_NL63,GigabitEthernet0/1/2,2969,3556,2154,400,-,-,10.175.27.1,10.175.27.4,10.232.8.0/21,10.243.50.0/23,TARLAC-NL1576-AGGFMN-X16A-01,100GE12/0/0.2154,TLC_BNG-002,ET-5/3/0,HSI-50002154,10.92.128.0/18,NWTLVR-FMAGG-002-NL1910,VE1/0/0.3556,SIP-50003556
NLZ,VVE_501_GPONA_01,BINTAWAN_TDCAN_T980C_01_NL831,GigabitEthernet0/4/2,2125,3552,2156,400,-,-,10.175.27.11,10.175.27.11,10.216.92.0/22,10.218.151.0/24,CBNTN1-FMAGG-002-NL1115,100GE2/1/9.2156,CBN_CBN_BNG_002,ET-10/3/0,HSI-50002156,100.66.128.0/18,NWTLVR-FMAGG-002-NL1910,VE1/0/0.3552,SIP-50003552
NLZ,VVE_501_GPONA_02,BINTAWAN_TDCAN_T980C_01_NL831,GigabitEthernet0/3/2,2125,3552,2156,400,-,-,10.175.27.11,10.175.27.11,10.232.120.0/22,10.243.78.0/24,CBNTN1-FMAGG-002-NL1115,100GE2/1/9.2156,CBN_CBN_BNG_002,ET-10/3/0,HSI-50002156,100.66.128.0/18,NWTLVR-FMAGG-002-NL1910,VE1/0/0.3552,SIP-50003552
NLZ,ZRG_001_GPONA_01,ISIDRONE_TDCAN_T950C_01_NL1110,GigabitEthernet0/3/1,2329,2025,2160,400,-,-,10.175.27.4,10.175.27.73,10.99.4.0/22,10.101.129.0/24,CBNTN1-FMAGG-001-NL1115,100GE1/1/16.2160,CBN_CBN_BNG_001,ET-5/1/0,HSI-50002160,100.65.192.0/18,CBNTN1-FMAGG-001-NL1115,VE1/0/0.2025,SIP-50002025
SLZ,ALF_001_GPONA_01,TAGBUCK(ATN980C)-SL456-TRS_DC_AN-R6R6_L1LTE-01,GigabitEthernet0/3/1,3616,3591,3429,400,-,-,10.175.52.37,10.175.52.55,10.199.220.0/22,10.202.183.0/24,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.77.128.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3591,SIP-70003591
SLZ,ALF_004_GPONA_01,MANGFONSO(ATN980C)-SL1772-TRS_DC_MAN-R6R6_L1-01,GigabitEthernet0/3/1,3616,3591,3429,400,-,-,10.175.52.37,10.175.52.55,10.3.32.0/21,10.217.148.0/23,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.77.128.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3591,SIP-70003591
SLZ,ALF_007_GPONA_01,ALFONSO_TDCAN_T980C_01_SL568,GigabitEthernet0/3/1,3397,3972,3429,400,-,-,10.175.52.37,10.175.52.55,10.240.228.0/22,10.246.186.0/24,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.79.64.0/18,BACOOR-FMAGG-002-SL565,VE1/0/0.3972,SIP-70003972
SLZ,ALF_701_GPONA_01,ALF-701-SL1629-ATN910C-01,Eth-Trunk4||GE0/2/4(10G),3397,3416,3429,400,-,-,10.175.52.56,10.81.22.6,100.102.120.0/22,100.123.30.0/24,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.77.32.0/19,BACOOR-FMAGG-002-SL565,VE1/0/0.3416,SIP-70003416
SLZ,ALF_701_VDB_01,ALF-701-SL1629-ATN910C-01,Eth-Trunk3||GE0/2/13|GE0/2/14,358,362,748,400,-,-,10.175.52.56,10.81.22.6,100.92.203.0/25,100.119.41.96/27,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.748,NSB_BNG-002,ET-10/3/0,HSI-748,100.115.112.0/21,BACOOR-FMAGG-002-SL565,VE1/0/0.362,SIP-362
SLZ,ALF_702_GPONA_01,ALF-702-SL1628-ATN910C-01,Eth-Trunk4||GE0/2/7(10G),-,3416,3429,400,-,-,10.81.22.6,10.175.52.56,10.199.96.0/22,10.202.152.0/24,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.77.32.0/19,BACOOR-FMAGG-002-SL565,VE1/0/0.3416,SIP-70003416
SLZ,ALF_702_HYB_01,ALF-702-SL1628-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),358,362,748,400,-,-,10.81.22.6,10.175.52.56,10.60.160.0/20,10.75.152.0/24,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.748,NSB_BNG-002,ET-10/3/0,HSI-748,100.115.112.0/21,BACOOR-FMAGG-002-SL565,VE1/0/0.362,SIP-362
SLZ,ALF_703_GPONA_01,ALF-703-SL1627-ATN910C-01,Eth-Trunk4||GE0/2/6(10G),3616,3591,3429,400,-,-,10.175.52.56,10.81.22.6,10.199.100.0/22,10.202.153.0/24,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.77.128.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3591,SIP-70003591
SLZ,ALF_703_VDB_01,ALF-703-SL1627-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),151,362,748,400,-,-,10.175.52.56,10.81.22.6,100.92.184.0/22,100.119.42.224/27,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.748,NSB_BNG-002,ET-10/3/0,HSI-748,100.115.112.0/21,BACOOR-FMAGG-002-SL565,VE1/0/0.362,SIP-362
SLZ,ALF_704_GPONA_01,ALF-704-SL1626-ATN910C-01,Eth-Trunk4||GE0/2/4(10G),3616,3591,3429,400,-,-,10.81.22.6,10.175.52.56,10.199.104.0/22,10.202.154.0/24,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.77.128.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3591,SIP-70003591
SLZ,ALF_704_GPONA_02,ALF-704-SL1626-ATN910C-01,Eth-Trunk5||GE0/2/1(10G),3397,3416,3429,400,-,-,10.81.22.6,10.175.52.56,10.224.192.0/22,10.243.48.0/24,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.77.32.0/19,BACOOR-FMAGG-002-SL565,VE1/0/0.3416,SIP-70003416
SLZ,ALF_704_VDB_01,ALF-704-SL1626-ATN910C-01,Eth-Trunk3||GE0/2/13|GE0/2/14,358,362,748,400,-,-,10.81.22.6,10.175.52.56,100.92.57.0/24,100.119.8.64/26,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.748,NSB_BNG-002,ET-10/3/0,HSI-748,100.115.112.0/21,BACOOR-FMAGG-002-SL565,VE1/0/0.362,SIP-362
SLZ,ALF_705_GPONA_01,ALF-705-SL1625-ATN910C-01,Eth-Trunk4||GE0/2/4(10G),-,3416,3429,400,-,-,10.81.22.6,10.175.52.56,100.102.124.0/22,100.123.31.0/24,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.77.32.0/19,BACOOR-FMAGG-002-SL565,VE1/0/0.3416,SIP-70003416
SLZ,ALF_706_GPONA_01,ALF-706-SL1624-ATN910C-01,Eth-Trunk4||GE0/2/4(10G),3616,,3429,400,-,-,10.175.52.56,10.81.22.6,10.199.108.0/22,10.202.155.0/24,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,-,-,-,-
SLZ,ALF_706_VDB_01,ALF-706-SL1624-ATN910C-01,Eth-Trunk3||GE0/2/13|GE0/2/14,358,362,748,400,-,-,10.175.52.56,10.81.22.6,100.92.55.0/24,100.119.7.192/26,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.748,NSB_BNG-002,ET-10/3/0,HSI-748,100.115.112.0/21,BACOOR-FMAGG-002-SL565,VE1/0/0.362,SIP-362
SLZ,ALN_001_GPONA_01,ALMINO-SL984-TRS_DC_AN-R3R3_L3LTE-01,GigabitEthernet0/2/1,1866,1896,1883,400,-,-,10.175.52.10,10.175.52.33,10.242.48.0/22,10.247.12.0/24,CRMMSC-FMAGG-001-SL590,100GE1/1/16.1883,CMO_CRM_BNG_001,ET-5/1/0,HSI-70001883,100.87.16.0/20,CRMMSC-FMAGG-002-SL590,VE1/0/0.1896,SIP-70001896
SLZ,ALN_003_GPONA_01,BELLAVITA_ALAMINOS_TDCAN_T980C_R1R3_01_SL5596,Eth-Trunk3||GE0/3/2(10G),3394,420,3433,400,-,-,10.175.52.33,10.175.52.10,10.131.160.0/21,10.109.56.0/23,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3433,NSB_BNG-002,ET-5/3/0,HSI-70003433,10.58.192.0/21,CRMMSC-FMAGG-002-SL590,VE1/0/0.420,SIP-70000420
SLZ,ALN_004_GPONA_01,ALROSA-SL673-TRS_DC_AN-R3R3_L3LTE-01,GigabitEthernet0/1/1,3616,3834,3433,400,-,-,10.175.52.33,10.175.52.10,10.97.200.0/21,10.101.42.0/23,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3433,NSB_BNG-002,ET-5/3/0,HSI-70003433,10.78.64.0/18,CRMMSC-FMAGG-002-SL590,VE1/0/0.3834,SIP-70003834
SLZ,ALN_005_GPONA_01,ALMIN2_TDCAN_T950C_01_SL1606,GigabitEthernet0/1/1,3983,3515,3433,400,-,-,10.175.52.33,10.175.52.10,10.97.96.0/21,10.101.16.0/23,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3433,NSB_BNG-002,ET-5/3/0,HSI-70003433,10.63.64.0/18,CRMMSC-FMAGG-001-SL590,VE1/0/0.3515,SIP-70003515
SLZ,ALN_005_GPONA_02,ALMIN2_TDCAN_T950C_01_SL1606,GigabitEthernet0/1/2,3616,3834,3433,400,-,-,10.175.52.33,10.175.52.10,10.152.24.0/21,10.74.246.0/23,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3433,NSB_BNG-002,ET-5/3/0,HSI-70003433,10.78.64.0/18,CRMMSC-FMAGG-002-SL590,VE1/0/0.3834,SIP-70003834
SLZ,ALN_006_GPONA_01,SANAGUSTINALAMINLAG_TDCAN_T980C _R1R3_01_SL5666,GigabitEthernet0/3/1,3983,3515,3433,400,-,-,10.175.52.10,10.175.52.33,10.3.16.0/21,10.217.144.0/23,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3433,NSB_BNG-002,ET-5/3/0,HSI-70003433,10.63.64.0/18,CRMMSC-FMAGG-001-SL590,VE1/0/0.3515,SIP-70003515
SLZ,ALT_001_GPONA_01,CUMOZ_TDCAN_T950C_01_SL126,GigabitEthernet0/2/1,3395,3867,3423,400,-,-,10.175.52.36,10.175.52.37,10.3.40.0/21,10.217.150.0/23,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3423,NSB_BNG-002,ET-5/3/0,HSI-70003423,10.78.128.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3867,SIP-70003867
SLZ,ALT_002_GPONA_02,ALITAG-SL188-TRS_DC_MAN-R3R3_L6LTE-01,GigabitEthernet0/2/2,3395,3509,3423,400,-,-,10.175.52.36,10.175.52.37,10.97.120.0/21,10.101.22.0/23,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.3423,NSB_BNG-002,ET-5/3/0,HSI-70003423,10.103.64.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3509,SIP-70003509
SLZ,ALT_701_GPONA_01,ALT-701-SL1652-ATN910C-01,Eth-Trunk3||GE0/2/4(10G),3395,3509,868,400,-,-,10.81.22.51,-,10.97.88.0/21,10.101.14.0/23,NASUGBU-SL295_AGGFMN-X16A-02,100GE4/0/0.868,NSB_BNG-002,ET-5/3/0,HSI-868,10.103.64.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3509,SIP-70003509
SLZ,AMA_001_GPONA_01,AMADEO_TDCAN_T980C_R6R6_01_SL569,Eth-Trunk1||GE0/3/1(10G),3392,3969,3429,400,-,-,10.175.52.55,10.175.52.1,10.224.16.0/21,10.243.4.0/23,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.78.192.0/19,BACOOR-FMAGG-001-SL565,VE1/0/0.3969,SIP-70003969
SLZ,AMA_002_GPONA_01,SALABAN_TDCAN_T980C_01_SL434,GigabitEthernet0/3/1,3397,3416,3429,400,-,-,10.175.52.55,-,100.102.128.0/22,100.123.32.0/24,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.77.32.0/19,BACOOR-FMAGG-002-SL565,VE1/0/0.3416,SIP-70003416
SLZ,AMA_003_GPONA_01,BUHOCVT_TDCAN_T950C_R6R6_01_SL2731,GigabitEthernet0/2/1,3985,3416,"2086
3429",400,-,-,10.175.52.55,10.175.52.57,10.86.232.0/21,10.217.134.0/23,"GENTRIAS-SL2807-AGGFMN-X16A-02
GENTRIAS-SL2807-AGGFMN-X16A-01","100GE5/0/0.2086
100GE2/0/0.3429","GTS_BNG-001
GTS_BNG-001","ET-10/3/0
ET-5/1/0","HSI-70002086
HSI-70003429",10.77.32.0/19,BACOOR-FMAGG-002-SL565,VE1/0/0.3416,SIP-70003416
SLZ,AMA_004_GPONA_01,PANGILCAV_TDCAN_T980C_R6R6_01_SL430,GigabitEthernet0/3/1,3985,3416,3429,400,-,-,10.175.52.55,10.175.52.1,10.224.168.0/22,10.243.42.0/24,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.77.32.0/19,BACOOR-FMAGG-002-SL565,VE1/0/0.3416,SIP-70003416
SLZ,AMA_005_GPONA_01,BANAYBANAY_TDCAN_T950C_01_SL400,GigabitEthernet0/1/1,3985,3973,3429,400,-,-,10.175.52.55,10.175.52.1,10.238.160.0/21,10.246.42.0/23,GENTRIAS-SL2807-AGGFMN-X16A-01,100GE2/0/0.3429,GTS_BNG-001,ET-5/1/0,HSI-70003429,10.79.128.0/18,BACOOR-FMAGG-001-SL565,VE1/0/0.3973,SIP-70003973
SLZ,AMA_005_GPONA_02,BANAYBANAY_TDCAN_T950C_01_SL400,GigabitEthernet0/1/2,3985,3974,"2089
3429",400,-,-,10.175.52.55,10.175.52.1,10.3.120.0/21,10.217.170.0/23,"GENTRIAS-SL2807-AGGFMN-X16A-02
GENTRIAS-SL2807-AGGFMN-X16A-01","100GE5/0/0.2089
100GE2/0/0.3429","GTS_BNG-001
GTS_BNG-001","ET-10/3/0
ET-5/1/0","HSI-70002089
HSI-70003429",10.79.192.0/18,BACOOR-FMAGG-002-SL565,VE1/0/0.3974,SIP-70003974
SLZ,ATM_001_GPONA_01,ATIMON-SL300-TRS_DC_MAN-R1R1_L1LTE-01,Eth-Trunk1||GE0/5/0(10G),1869,1900,1886,400,-,-,10.175.52.12,10.175.52.11,100.107.48.0/22,100.124.34.0/24,CRMMSC-FMAGG-001-SL590,100GE1/1/16.1886,CMO_CRM_BNG_001,ET-5/1/0,HSI-70001886,100.87.40.0/21,CRMMSC-FMAGG-002-SL590,VE1/0/0.1900,SIP-70001900
